index,datum_tenaamstelling,Alcohol,Benzine,CNG,Diesel,Elektriciteit,LNG,LPG,Waterstof,cum_Elektriciteit,cum_Benzine,cum_Diesel,cum_LPG,cum_CNG,cum_LNG,cum_Waterstof,cum_Alcohol
7335,1996-10-03,0,38,0,10,0,0,5,0,5,81467,4697,3072,0,0,0,0
7336,1996-10-04,0,36,0,4,0,0,5,0,5,81503,4701,3077,0,0,0,0
7337,1996-10-05,0,26,0,1,0,0,2,0,5,81529,4702,3079,0,0,0,0
7338,1996-10-07,0,43,0,6,0,0,2,0,5,81572,4708,3081,0,0,0,0
7339,1996-10-08,0,28,0,9,0,0,1,0,5,81600,4717,3082,0,0,0,0
7340,1996-10-09,0,25,0,6,0,0,1,0,5,81625,4723,3083,0,0,0,0
7341,1996-10-10,0,29,0,4,0,0,1,0,5,81654,4727,3084,0,0,0,0
7342,1996-10-11,0,38,0,4,0,0,2,0,5,81692,4731,3086,0,0,0,0
7343,1996-10-12,0,31,0,0,0,0,0,0,5,81723,4731,3086,0,0,0,0
7344,1996-10-14,0,39,0,6,0,0,2,0,5,81762,4737,3088,0,0,0,0
7345,1996-10-15,0,47,0,5,0,0,5,0,5,81809,4742,3093,0,0,0,0
7346,1996-10-16,0,25,0,2,0,0,2,0,5,81834,4744,3095,0,0,0,0
7347,1996-10-17,0,44,0,5,0,0,3,0,5,81878,4749,3098,0,0,0,0
7348,1996-10-18,0,45,0,1,0,0,2,0,5,81923,4750,3100,0,0,0,0
7349,1996-10-19,0,22,0,1,0,0,3,0,5,81945,4751,3103,0,0,0,0
7350,1996-10-21,0,37,0,5,0,0,1,0,5,81982,4756,3104,0,0,0,0
7351,1996-10-22,0,37,0,7,0,0,3,0,5,82019,4763,3107,0,0,0,0
7352,1996-10-23,0,31,0,6,0,0,4,0,5,82050,4769,3111,0,0,0,0
7353,1996-10-24,0,33,0,4,0,0,3,0,5,82083,4773,3114,0,0,0,0
7354,1996-10-25,0,53,0,4,0,0,3,0,5,82136,4777,3117,0,0,0,0
7355,1996-10-26,0,24,0,2,0,0,1,0,5,82160,4779,3118,0,0,0,0
7356,1996-10-28,0,25,0,2,0,0,1,0,5,82185,4781,3119,0,0,0,0
7357,1996-10-29,0,30,0,3,0,0,2,0,5,82215,4784,3121,0,0,0,0
7358,1996-10-30,0,37,0,9,0,0,1,0,5,82252,4793,3122,0,0,0,0
7359,1996-10-31,0,22,0,1,0,0,6,0,5,82274,4794,3128,0,0,0,0
7360,1996-11-01,0,40,0,5,0,0,3,0,5,82314,4799,3131,0,0,0,0
7361,1996-11-02,0,15,0,0,0,0,0,0,5,82329,4799,3131,0,0,0,0
7362,1996-11-04,0,30,0,2,0,0,2,0,5,82359,4801,3133,0,0,0,0
7363,1996-11-05,0,21,0,0,0,0,4,0,5,82380,4801,3137,0,0,0,0
7364,1996-11-06,0,32,0,4,0,0,5,0,5,82412,4805,3142,0,0,0,0
7365,1996-11-07,0,30,0,5,0,0,4,0,5,82442,4810,3146,0,0,0,0
7366,1996-11-08,0,35,0,9,0,0,4,0,5,82477,4819,3150,0,0,0,0
7367,1996-11-09,0,14,0,0,0,0,2,0,5,82491,4819,3152,0,0,0,0
7368,1996-11-11,0,26,0,2,0,0,3,0,5,82517,4821,3155,0,0,0,0
7369,1996-11-12,0,27,0,5,0,0,2,0,5,82544,4826,3157,0,0,0,0
7370,1996-11-13,0,26,0,4,0,0,2,0,5,82570,4830,3159,0,0,0,0
7371,1996-11-14,0,30,0,2,0,0,3,0,5,82600,4832,3162,0,0,0,0
7372,1996-11-15,0,51,0,5,0,0,3,0,5,82651,4837,3165,0,0,0,0
7373,1996-11-16,0,21,0,1,0,0,0,0,5,82672,4838,3165,0,0,0,0
7374,1996-11-18,0,35,0,5,0,0,3,0,5,82707,4843,3168,0,0,0,0
7375,1996-11-19,0,21,0,7,0,0,5,0,5,82728,4850,3173,0,0,0,0
7376,1996-11-20,0,38,0,5,0,0,1,0,5,82766,4855,3174,0,0,0,0
7377,1996-11-21,0,32,0,2,0,0,2,0,5,82798,4857,3176,0,0,0,0
7378,1996-11-22,0,48,0,5,0,0,2,0,5,82846,4862,3178,0,0,0,0
7379,1996-11-23,0,17,0,1,0,0,1,0,5,82863,4863,3179,0,0,0,0
7380,1996-11-25,0,23,0,7,0,0,2,0,5,82886,4870,3181,0,0,0,0
7381,1996-11-26,0,28,0,3,0,0,0,0,5,82914,4873,3181,0,0,0,0
7382,1996-11-27,0,16,0,2,0,0,1,0,5,82930,4875,3182,0,0,0,0
7383,1996-11-28,0,24,0,3,0,0,1,0,5,82954,4878,3183,0,0,0,0
7384,1996-11-29,0,41,0,6,0,0,2,0,5,82995,4884,3185,0,0,0,0
7385,1996-11-30,0,23,0,0,0,0,2,0,5,83018,4884,3187,0,0,0,0
7386,1996-12-02,0,29,0,3,0,0,1,0,5,83047,4887,3188,0,0,0,0
7387,1996-12-03,0,26,0,4,0,0,3,0,5,83073,4891,3191,0,0,0,0
7388,1996-12-04,0,30,0,6,0,0,4,0,5,83103,4897,3195,0,0,0,0
7389,1996-12-05,0,24,0,4,0,0,3,0,5,83127,4901,3198,0,0,0,0
7390,1996-12-06,0,44,0,5,0,0,2,0,5,83171,4906,3200,0,0,0,0
7391,1996-12-07,0,27,0,2,0,0,2,0,5,83198,4908,3202,0,0,0,0
7392,1996-12-09,0,21,0,1,0,0,1,0,5,83219,4909,3203,0,0,0,0
7393,1996-12-10,0,24,0,6,0,0,2,0,5,83243,4915,3205,0,0,0,0
7394,1996-12-11,0,20,0,4,0,0,1,0,5,83263,4919,3206,0,0,0,0
7395,1996-12-12,0,28,0,5,0,0,2,0,5,83291,4924,3208,0,0,0,0
7396,1996-12-13,0,40,0,5,0,0,1,0,5,83331,4929,3209,0,0,0,0
7397,1996-12-14,0,20,0,0,0,0,1,0,5,83351,4929,3210,0,0,0,0
7398,1996-12-16,0,34,0,7,0,0,2,0,5,83385,4936,3212,0,0,0,0
7399,1996-12-17,0,28,0,5,0,0,2,0,5,83413,4941,3214,0,0,0,0
7400,1996-12-18,0,26,0,6,0,0,2,0,5,83439,4947,3216,0,0,0,0
7401,1996-12-19,0,22,0,4,0,0,1,0,5,83461,4951,3217,0,0,0,0
7402,1996-12-20,0,36,0,5,0,0,4,0,5,83497,4956,3221,0,0,0,0
7403,1996-12-21,0,16,0,0,0,0,4,0,5,83513,4956,3225,0,0,0,0
7404,1996-12-23,0,30,0,9,0,0,5,0,5,83543,4965,3230,0,0,0,0
7405,1996-12-24,0,27,0,6,0,0,1,0,5,83570,4971,3231,0,0,0,0
7406,1996-12-27,0,29,0,4,0,0,3,0,5,83599,4975,3234,0,0,0,0
7407,1996-12-28,0,12,0,2,0,0,0,0,5,83611,4977,3234,0,0,0,0
7408,1996-12-30,0,40,0,12,0,0,1,0,5,83651,4989,3235,0,0,0,0
7409,1996-12-31,0,18,0,5,0,0,1,0,5,83669,4994,3236,0,0,0,0
7410,1997-01-02,0,37,0,4,0,0,4,0,5,83706,4998,3240,0,0,0,0
7411,1997-01-03,0,48,0,5,0,0,1,0,5,83754,5003,3241,0,0,0,0
7412,1997-01-04,0,12,0,4,0,0,0,0,5,83766,5007,3241,0,0,0,0
7413,1997-01-06,0,36,0,3,0,0,4,0,5,83802,5010,3245,0,0,0,0
7414,1997-01-07,0,24,0,4,0,0,1,0,5,83826,5014,3246,0,0,0,0
7415,1997-01-08,0,26,0,4,0,0,4,0,5,83852,5018,3250,0,0,0,0
7416,1997-01-09,0,27,0,2,0,0,1,0,5,83879,5020,3251,0,0,0,0
7417,1997-01-10,0,39,0,7,0,0,4,0,5,83918,5027,3255,0,0,0,0
7418,1997-01-11,0,21,0,2,0,0,3,0,5,83939,5029,3258,0,0,0,0
7419,1997-01-13,0,28,0,5,0,0,2,0,5,83967,5034,3260,0,0,0,0
7420,1997-01-14,0,28,0,7,0,0,0,0,5,83995,5041,3260,0,0,0,0
7421,1997-01-15,0,41,0,7,0,0,4,0,5,84036,5048,3264,0,0,0,0
7422,1997-01-16,0,30,0,4,0,0,3,0,5,84066,5052,3267,0,0,0,0
7423,1997-01-17,0,46,0,2,0,0,2,0,5,84112,5054,3269,0,0,0,0
7424,1997-01-18,0,13,0,2,0,0,1,0,5,84125,5056,3270,0,0,0,0
7425,1997-01-20,0,37,0,5,0,0,2,0,5,84162,5061,3272,0,0,0,0
7426,1997-01-21,0,20,0,7,0,0,2,0,5,84182,5068,3274,0,0,0,0
7427,1997-01-22,0,20,0,0,0,0,0,0,5,84202,5068,3274,0,0,0,0
7428,1997-01-23,0,40,0,5,0,0,4,0,5,84242,5073,3278,0,0,0,0
7429,1997-01-24,0,46,0,2,0,0,3,0,5,84288,5075,3281,0,0,0,0
7430,1997-01-25,0,21,0,3,0,0,0,0,5,84309,5078,3281,0,0,0,0
7431,1997-01-27,0,22,0,3,0,0,4,0,5,84331,5081,3285,0,0,0,0
7432,1997-01-28,0,21,0,7,0,0,4,0,5,84352,5088,3289,0,0,0,0
7433,1997-01-29,0,36,0,7,0,0,3,0,5,84388,5095,3292,0,0,0,0
7434,1997-01-30,0,31,0,3,0,0,1,0,5,84419,5098,3293,0,0,0,0
7435,1997-01-31,0,42,0,6,0,0,3,0,5,84461,5104,3296,0,0,0,0
7436,1997-02-01,0,26,0,0,0,0,1,0,5,84487,5104,3297,0,0,0,0
7437,1997-02-03,0,36,0,0,0,0,1,0,5,84523,5104,3298,0,0,0,0
7438,1997-02-04,0,14,0,6,0,0,0,0,5,84537,5110,3298,0,0,0,0
7439,1997-02-05,0,30,0,4,0,0,4,0,5,84567,5114,3302,0,0,0,0
7440,1997-02-06,0,24,0,3,0,0,4,0,5,84591,5117,3306,0,0,0,0
7441,1997-02-07,0,48,0,5,0,0,1,0,5,84639,5122,3307,0,0,0,0
7442,1997-02-08,0,29,0,1,0,0,3,0,5,84668,5123,3310,0,0,0,0
7443,1997-02-10,0,25,0,3,0,0,2,0,5,84693,5126,3312,0,0,0,0
7444,1997-02-11,0,23,0,4,0,0,2,0,5,84716,5130,3314,0,0,0,0
7445,1997-02-12,0,30,0,4,0,0,3,0,5,84746,5134,3317,0,0,0,0
7446,1997-02-13,0,30,0,4,0,0,3,0,5,84776,5138,3320,0,0,0,0
7447,1997-02-14,0,53,0,3,0,0,3,0,5,84829,5141,3323,0,0,0,0
7448,1997-02-15,0,22,0,5,0,0,0,0,5,84851,5146,3323,0,0,0,0
7449,1997-02-17,0,33,0,4,0,0,1,0,5,84884,5150,3324,0,0,0,0
7450,1997-02-18,0,31,0,2,0,0,5,0,5,84915,5152,3329,0,0,0,0
7451,1997-02-19,0,38,0,2,0,0,1,0,5,84953,5154,3330,0,0,0,0
7452,1997-02-20,0,37,0,2,0,0,2,0,5,84990,5156,3332,0,0,0,0
7453,1997-02-21,0,55,0,4,0,0,1,0,5,85045,5160,3333,0,0,0,0
7454,1997-02-22,0,29,0,5,0,0,3,0,5,85074,5165,3336,0,0,0,0
7455,1997-02-24,0,53,0,4,0,0,2,0,5,85127,5169,3338,0,0,0,0
7456,1997-02-25,0,32,0,5,0,0,1,0,5,85159,5174,3339,0,0,0,0
7457,1997-02-26,0,40,0,7,0,0,1,0,5,85199,5181,3340,0,0,0,0
7458,1997-02-27,0,39,0,7,0,0,3,0,5,85238,5188,3343,0,0,0,0
7459,1997-02-28,0,70,0,6,0,0,5,0,5,85308,5194,3348,0,0,0,0
7460,1997-03-01,0,38,0,3,0,0,2,0,5,85346,5197,3350,0,0,0,0
7461,1997-03-03,0,30,0,5,0,0,1,0,5,85376,5202,3351,0,0,0,0
7462,1997-03-04,0,48,0,5,0,0,6,0,5,85424,5207,3357,0,0,0,0
7463,1997-03-05,0,48,0,6,0,0,4,0,5,85472,5213,3361,0,0,0,0
7464,1997-03-06,0,51,0,3,0,0,1,0,5,85523,5216,3362,0,0,0,0
7465,1997-03-07,0,84,0,9,0,0,2,0,5,85607,5225,3364,0,0,0,0
7466,1997-03-08,0,49,0,1,0,0,0,0,5,85656,5226,3364,0,0,0,0
7467,1997-03-10,0,48,0,7,0,0,3,0,5,85704,5233,3367,0,0,0,0
7468,1997-03-11,0,54,0,3,0,0,4,0,5,85758,5236,3371,0,0,0,0
7469,1997-03-12,0,57,0,9,0,0,5,0,5,85815,5245,3376,0,0,0,0
7470,1997-03-13,0,53,0,6,0,0,3,0,5,85868,5251,3379,0,0,0,0
7471,1997-03-14,0,67,0,8,0,0,4,0,5,85935,5259,3383,0,0,0,0
7472,1997-03-15,0,63,0,3,0,0,3,0,5,85998,5262,3386,0,0,0,0
7473,1997-03-17,0,54,0,3,0,0,0,0,5,86052,5265,3386,0,0,0,0
7474,1997-03-18,0,35,0,5,0,0,0,0,5,86087,5270,3386,0,0,0,0
7475,1997-03-19,0,55,0,2,0,0,2,0,5,86142,5272,3388,0,0,0,0
7476,1997-03-20,0,42,0,6,0,0,2,0,5,86184,5278,3390,0,0,0,0
7477,1997-03-21,0,73,0,5,0,0,4,0,5,86257,5283,3394,0,0,0,0
7478,1997-03-22,0,39,0,0,0,0,2,0,5,86296,5283,3396,0,0,0,0
7479,1997-03-24,0,54,0,6,0,0,2,0,5,86350,5289,3398,0,0,0,0
7480,1997-03-25,0,60,0,4,0,0,4,0,5,86410,5293,3402,0,0,0,0
7481,1997-03-26,0,58,0,3,0,0,4,0,5,86468,5296,3406,0,0,0,0
7482,1997-03-27,0,71,0,3,0,0,1,0,5,86539,5299,3407,0,0,0,0
7483,1997-03-28,0,89,0,4,0,0,2,0,5,86628,5303,3409,0,0,0,0
7484,1997-03-29,0,49,0,6,0,0,3,0,5,86677,5309,3412,0,0,0,0
7485,1997-04-01,0,66,0,5,0,0,5,0,5,86743,5314,3417,0,0,0,0
7486,1997-04-02,0,50,0,5,0,0,2,0,5,86793,5319,3419,0,0,0,0
7487,1997-04-03,0,43,0,7,0,0,2,0,5,86836,5326,3421,0,0,0,0
7488,1997-04-04,0,57,0,8,0,0,4,0,5,86893,5334,3425,0,0,0,0
7489,1997-04-05,0,49,0,3,0,0,1,0,5,86942,5337,3426,0,0,0,0
7490,1997-04-07,0,58,0,4,0,0,4,0,5,87000,5341,3430,0,0,0,0
7491,1997-04-08,0,42,0,6,0,0,1,0,5,87042,5347,3431,0,0,0,0
7492,1997-04-09,0,56,0,0,0,0,2,0,5,87098,5347,3433,0,0,0,0
7493,1997-04-10,0,48,0,4,0,0,0,0,5,87146,5351,3433,0,0,0,0
7494,1997-04-11,0,77,0,10,0,0,3,0,5,87223,5361,3436,0,0,0,0
7495,1997-04-12,0,59,0,1,0,0,3,0,5,87282,5362,3439,0,0,0,0
7496,1997-04-14,0,45,0,0,0,0,2,0,5,87327,5362,3441,0,0,0,0
7497,1997-04-15,0,55,0,3,0,0,3,0,5,87382,5365,3444,0,0,0,0
7498,1997-04-16,0,57,0,3,0,0,3,0,5,87439,5368,3447,0,0,0,0
7499,1997-04-17,0,64,0,5,0,0,3,0,5,87503,5373,3450,0,0,0,0
7500,1997-04-18,0,78,0,8,0,0,4,0,5,87581,5381,3454,0,0,0,0
7501,1997-04-19,0,32,0,2,0,0,1,0,5,87613,5383,3455,0,0,0,0
7502,1997-04-21,0,43,0,3,0,0,2,0,5,87656,5386,3457,0,0,0,0
7503,1997-04-22,0,46,0,9,0,0,5,0,5,87702,5395,3462,0,0,0,0
7504,1997-04-23,0,47,0,4,0,0,2,0,5,87749,5399,3464,0,0,0,0
7505,1997-04-24,0,53,0,5,0,0,2,0,5,87802,5404,3466,0,0,0,0
7506,1997-04-25,0,64,0,5,0,0,4,0,5,87866,5409,3470,0,0,0,0
7507,1997-04-26,0,41,0,3,0,0,1,0,5,87907,5412,3471,0,0,0,0
7508,1997-04-28,0,62,0,9,0,0,5,0,5,87969,5421,3476,0,0,0,0
7509,1997-04-29,0,71,0,4,0,0,3,0,5,88040,5425,3479,0,0,0,0
7510,1997-05-01,0,65,0,8,0,0,4,0,5,88105,5433,3483,0,0,0,0
7511,1997-05-02,0,81,0,4,0,0,5,0,5,88186,5437,3488,0,0,0,0
7512,1997-05-03,0,46,0,3,0,0,4,0,5,88232,5440,3492,0,0,0,0
7513,1997-05-05,0,25,0,6,0,0,4,0,5,88257,5446,3496,0,0,0,0
7514,1997-05-06,0,60,0,6,0,0,3,0,5,88317,5452,3499,0,0,0,0
7515,1997-05-07,0,58,0,7,0,0,4,0,5,88375,5459,3503,0,0,0,0
7516,1997-05-09,0,93,0,2,0,0,3,0,5,88468,5461,3506,0,0,0,0
7517,1997-05-10,0,25,0,2,0,0,0,0,5,88493,5463,3506,0,0,0,0
7518,1997-05-12,0,55,0,5,0,0,2,0,5,88548,5468,3508,0,0,0,0
7519,1997-05-13,0,44,0,4,0,0,2,0,5,88592,5472,3510,0,0,0,0
7520,1997-05-14,0,51,0,3,0,0,2,0,5,88643,5475,3512,0,0,0,0
7521,1997-05-15,0,65,0,5,0,0,6,0,5,88708,5480,3518,0,0,0,0
7522,1997-05-16,0,77,0,5,0,0,3,0,5,88785,5485,3521,0,0,0,0
7523,1997-05-17,0,42,0,0,0,0,2,0,5,88827,5485,3523,0,0,0,0
7524,1997-05-20,0,41,0,3,0,0,1,0,5,88868,5488,3524,0,0,0,0
7525,1997-05-21,0,42,0,3,0,0,2,0,5,88910,5491,3526,0,0,0,0
7526,1997-05-22,0,51,0,4,0,0,3,0,5,88961,5495,3529,0,0,0,0
7527,1997-05-23,0,67,0,4,0,0,3,0,5,89028,5499,3532,0,0,0,0
7528,1997-05-24,0,45,0,3,0,0,1,0,5,89073,5502,3533,0,0,0,0
7529,1997-05-26,0,40,0,1,0,0,1,0,5,89113,5503,3534,0,0,0,0
7530,1997-05-27,0,51,0,7,0,0,2,0,5,89164,5510,3536,0,0,0,0
7531,1997-05-28,0,52,0,7,0,0,3,0,5,89216,5517,3539,0,0,0,0
7532,1997-05-29,0,51,0,7,0,0,2,0,5,89267,5524,3541,0,0,0,0
7533,1997-05-30,0,100,0,3,0,0,3,0,5,89367,5527,3544,0,0,0,0
7534,1997-05-31,0,39,0,2,0,0,1,0,5,89406,5529,3545,0,0,0,0
7535,1997-06-02,0,44,0,6,0,0,1,0,5,89450,5535,3546,0,0,0,0
7536,1997-06-03,0,50,0,4,0,0,3,0,5,89500,5539,3549,0,0,0,0
7537,1997-06-04,0,55,0,4,0,0,8,0,5,89555,5543,3557,0,0,0,0
7538,1997-06-05,0,57,0,7,0,0,2,0,5,89612,5550,3559,0,0,0,0
7539,1997-06-06,0,67,0,3,0,0,1,0,5,89679,5553,3560,0,0,0,0
7540,1997-06-07,0,48,0,0,0,0,1,0,5,89727,5553,3561,0,0,0,0
7541,1997-06-09,0,45,0,4,0,0,3,0,5,89772,5557,3564,0,0,0,0
7542,1997-06-10,0,58,0,5,0,0,3,0,5,89830,5562,3567,0,0,0,0
7543,1997-06-11,0,41,0,7,0,0,4,0,5,89871,5569,3571,0,0,0,0
7544,1997-06-12,0,66,0,7,0,0,3,0,5,89937,5576,3574,0,0,0,0
7545,1997-06-13,0,80,0,7,0,0,3,0,5,90017,5583,3577,0,0,0,0
7546,1997-06-14,0,46,0,3,0,0,5,0,5,90063,5586,3582,0,0,0,0
7547,1997-06-16,0,40,0,3,0,0,3,0,5,90103,5589,3585,0,0,0,0
7548,1997-06-17,0,66,0,1,0,0,0,0,5,90169,5590,3585,0,0,0,0
7549,1997-06-18,0,53,0,2,0,0,5,0,5,90222,5592,3590,0,0,0,0
7550,1997-06-19,0,62,0,4,0,0,4,0,5,90284,5596,3594,0,0,0,0
7551,1997-06-20,0,70,0,4,0,0,2,0,5,90354,5600,3596,0,0,0,0
7552,1997-06-21,0,38,0,2,0,0,1,0,5,90392,5602,3597,0,0,0,0
7553,1997-06-23,0,51,0,6,0,0,1,0,5,90443,5608,3598,0,0,0,0
7554,1997-06-24,0,46,0,6,0,0,4,0,5,90489,5614,3602,0,0,0,0
7555,1997-06-25,0,52,0,7,0,0,5,0,5,90541,5621,3607,0,0,0,0
7556,1997-06-26,0,56,0,5,0,0,3,0,5,90597,5626,3610,0,0,0,0
7557,1997-06-27,0,72,0,7,0,0,5,0,5,90669,5633,3615,0,0,0,0
7558,1997-06-28,0,31,0,2,0,0,0,0,5,90700,5635,3615,0,0,0,0
7559,1997-06-30,0,39,0,10,0,0,3,0,5,90739,5645,3618,0,0,0,0
7560,1997-07-01,0,54,0,9,0,0,4,0,5,90793,5654,3622,0,0,0,0
7561,1997-07-02,0,39,0,5,0,0,2,0,5,90832,5659,3624,0,0,0,0
7562,1997-07-03,0,62,0,5,0,0,4,0,5,90894,5664,3628,0,0,0,0
7563,1997-07-04,0,75,0,3,0,0,3,0,5,90969,5667,3631,0,0,0,0
7564,1997-07-05,0,42,0,0,0,0,0,0,5,91011,5667,3631,0,0,0,0
7565,1997-07-07,0,49,0,2,0,0,4,0,5,91060,5669,3635,0,0,0,0
7566,1997-07-08,0,55,0,4,0,0,5,0,5,91115,5673,3640,0,0,0,0
7567,1997-07-09,0,44,0,6,0,0,5,0,5,91159,5679,3645,0,0,0,0
7568,1997-07-10,0,46,0,8,0,0,7,0,5,91205,5687,3652,0,0,0,0
7569,1997-07-11,0,63,0,8,0,0,3,0,5,91268,5695,3655,0,0,0,0
7570,1997-07-12,0,31,0,1,0,0,2,0,5,91299,5696,3657,0,0,0,0
7571,1997-07-14,0,34,0,4,0,0,1,0,5,91333,5700,3658,0,0,0,0
7572,1997-07-15,0,33,0,3,0,0,3,0,5,91366,5703,3661,0,0,0,0
7573,1997-07-16,0,52,0,6,0,0,2,0,5,91418,5709,3663,0,0,0,0
7574,1997-07-17,0,43,0,5,0,0,2,0,5,91461,5714,3665,0,0,0,0
7575,1997-07-18,0,55,0,6,0,0,5,0,5,91516,5720,3670,0,0,0,0
7576,1997-07-19,0,34,0,3,0,0,1,0,5,91550,5723,3671,0,0,0,0
7577,1997-07-21,0,45,0,3,0,0,1,0,5,91595,5726,3672,0,0,0,0
7578,1997-07-22,0,46,0,6,0,0,3,0,5,91641,5732,3675,0,0,0,0
7579,1997-07-23,0,33,0,6,0,0,1,0,5,91674,5738,3676,0,0,0,0
7580,1997-07-24,0,57,0,7,0,0,1,0,5,91731,5745,3677,0,0,0,0
7581,1997-07-25,0,62,0,4,0,0,3,0,5,91793,5749,3680,0,0,0,0
7582,1997-07-26,0,24,0,1,0,0,1,0,5,91817,5750,3681,0,0,0,0
7583,1997-07-28,0,49,0,4,0,0,4,0,5,91866,5754,3685,0,0,0,0
7584,1997-07-29,0,32,0,4,0,0,2,0,5,91898,5758,3687,0,0,0,0
7585,1997-07-30,0,41,0,1,0,0,2,0,5,91939,5759,3689,0,0,0,0
7586,1997-07-31,0,32,0,7,0,0,2,0,5,91971,5766,3691,0,0,0,0
7587,1997-08-01,0,45,0,5,0,0,4,0,5,92016,5771,3695,0,0,0,0
7588,1997-08-02,0,24,0,2,0,0,0,0,5,92040,5773,3695,0,0,0,0
7589,1997-08-04,0,47,0,5,0,0,2,0,5,92087,5778,3697,0,0,0,0
7590,1997-08-05,0,51,0,5,0,0,0,0,5,92138,5783,3697,0,0,0,0
7591,1997-08-06,0,54,0,3,0,0,3,0,5,92192,5786,3700,0,0,0,0
7592,1997-08-07,0,47,0,3,0,0,2,0,5,92239,5789,3702,0,0,0,0
7593,1997-08-08,0,57,0,1,0,0,2,0,5,92296,5790,3704,0,0,0,0
7594,1997-08-09,0,34,0,2,0,0,0,0,5,92330,5792,3704,0,0,0,0
7595,1997-08-11,0,42,0,1,0,0,3,0,5,92372,5793,3707,0,0,0,0
7596,1997-08-12,0,41,0,5,0,0,3,0,5,92413,5798,3710,0,0,0,0
7597,1997-08-13,0,43,0,6,0,0,4,0,5,92456,5804,3714,0,0,0,0
7598,1997-08-14,0,42,0,7,0,0,4,0,5,92498,5811,3718,0,0,0,0
7599,1997-08-15,0,56,0,6,0,0,1,0,5,92554,5817,3719,0,0,0,0
7600,1997-08-16,0,24,0,2,0,0,2,0,5,92578,5819,3721,0,0,0,0
7601,1997-08-18,0,49,0,10,0,0,3,0,5,92627,5829,3724,0,0,0,0
7602,1997-08-19,0,37,0,9,0,0,2,0,5,92664,5838,3726,0,0,0,0
7603,1997-08-20,0,45,0,11,0,0,6,0,5,92709,5849,3732,0,0,0,0
7604,1997-08-21,0,51,0,8,0,0,4,0,5,92760,5857,3736,0,0,0,0
7605,1997-08-22,0,59,0,6,0,0,3,0,5,92819,5863,3739,0,0,0,0
7606,1997-08-23,0,37,0,3,0,0,3,0,5,92856,5866,3742,0,0,0,0
7607,1997-08-25,0,65,0,8,0,0,3,0,5,92921,5874,3745,0,0,0,0
7608,1997-08-26,0,45,0,6,0,0,2,0,5,92966,5880,3747,0,0,0,0
7609,1997-08-27,0,51,0,4,0,0,3,0,5,93017,5884,3750,0,0,0,0
7610,1997-08-28,0,42,0,4,0,0,1,0,5,93059,5888,3751,0,0,0,0
7611,1997-08-29,0,67,0,6,0,0,3,0,5,93126,5894,3754,0,0,0,0
7612,1997-08-30,0,26,0,1,0,0,1,0,5,93152,5895,3755,0,0,0,0
7613,1997-09-01,0,31,0,8,0,0,1,0,5,93183,5903,3756,0,0,0,0
7614,1997-09-02,0,53,0,3,0,0,6,0,5,93236,5906,3762,0,0,0,0
7615,1997-09-03,0,34,0,5,0,0,2,0,5,93270,5911,3764,0,0,0,0
7616,1997-09-04,0,50,0,11,0,0,2,0,5,93320,5922,3766,0,0,0,0
7617,1997-09-05,0,52,0,8,0,0,3,0,5,93372,5930,3769,0,0,0,0
7618,1997-09-06,0,31,0,2,0,0,2,0,5,93403,5932,3771,0,0,0,0
7619,1997-09-08,0,45,0,6,0,0,4,0,5,93448,5938,3775,0,0,0,0
7620,1997-09-09,0,54,0,6,0,0,8,0,5,93502,5944,3783,0,0,0,0
7621,1997-09-10,0,42,0,1,0,0,4,0,5,93544,5945,3787,0,0,0,0
7622,1997-09-11,0,35,0,3,0,0,1,0,5,93579,5948,3788,0,0,0,0
7623,1997-09-12,0,63,0,4,0,0,5,0,5,93642,5952,3793,0,0,0,0
7624,1997-09-13,0,30,0,1,0,0,3,0,5,93672,5953,3796,0,0,0,0
7625,1997-09-15,0,45,0,2,0,0,0,0,5,93717,5955,3796,0,0,0,0
7626,1997-09-16,0,33,0,5,0,0,2,0,5,93750,5960,3798,0,0,0,0
7627,1997-09-17,0,38,0,3,0,0,1,0,5,93788,5963,3799,0,0,0,0
7628,1997-09-18,0,54,0,4,0,0,5,0,5,93842,5967,3804,0,0,0,0
7629,1997-09-19,0,48,0,7,0,0,2,0,5,93890,5974,3806,0,0,0,0
7630,1997-09-20,0,22,0,4,0,0,1,0,5,93912,5978,3807,0,0,0,0
7631,1997-09-22,0,32,0,6,0,0,4,0,5,93944,5984,3811,0,0,0,0
7632,1997-09-23,0,28,0,5,0,0,3,0,5,93972,5989,3814,0,0,0,0
7633,1997-09-24,0,36,0,2,0,0,2,0,5,94008,5991,3816,0,0,0,0
7634,1997-09-25,0,42,0,2,0,0,1,0,5,94050,5993,3817,0,0,0,0
7635,1997-09-26,0,55,0,5,0,0,0,0,5,94105,5998,3817,0,0,0,0
7636,1997-09-27,0,33,0,3,0,0,1,0,5,94138,6001,3818,0,0,0,0
7637,1997-09-29,0,35,0,5,0,0,4,0,5,94173,6006,3822,0,0,0,0
7638,1997-09-30,0,32,0,6,0,0,5,0,5,94205,6012,3827,0,0,0,0
7639,1997-10-01,0,41,0,3,0,0,6,0,5,94246,6015,3833,0,0,0,0
7640,1997-10-02,0,37,0,3,0,0,2,0,5,94283,6018,3835,0,0,0,0
7641,1997-10-03,0,51,0,6,0,0,3,0,5,94334,6024,3838,0,0,0,0
7642,1997-10-04,0,35,0,1,0,0,3,0,5,94369,6025,3841,0,0,0,0
